caseid,start,end,imp_misconduct,imp_private_gain,imp_monitor_opponents,imp_equal_rights,imp_journalists,imp_private_violence,imp_free_speech,imp_patriotism,imp_foreign_influence,imp_ban_ideology,imp_voting_rights,imp_votes_impact,imp_election_fraud,imp_expand_executive,imp_legislature_check,imp_judiciary_check,imp_judicial_ind,imp_participation,imp_funds_transparent,imp_contributions,imp_opinions,imp_districts,imp_common_und,imp_compromise,imp_candidates_disclose,imp_protest,imp_investigations,perf_misconduct,perf_private_gain,perf_monitor_opponents,perf_equal_rights,perf_journalists,perf_private_violence,perf_free_speech,perf_patriotism,perf_foreign_influence,perf_ban_ideology,perf_voting_rights,perf_votes_impact,perf_election_fraud,perf_expand_executive,perf_legislature_check,perf_judiciary_check,perf_judicial_ind,perf_participation,perf_funds_transparent,perf_contributions,perf_opinions,perf_districts,perf_common_und,perf_compromise,perf_candidates_disclose,perf_protest,perf_investigations,US_2017_SEPT,faculty_rank,field,wave,imp_science,imp_restraint,perf_science,perf_restraint,US_2017_FEB,US_2017_MAY,US_2015,US_2005,US_1995,US_1985,US_1975,US_1950,US_1900,US_1850,US_1800,democracy_importance,US_democracy_rating
W1BLW0000236,2017-02-14 11:32:58,2017-02-14 11:37:21,3,3,3,3,3,3,3,3,3,1,3,3,3,2,2,3,3,,,,,,,,,,,3,1,3,1,3,4,3,1,1,1,1,2,4,2,2,4,2,,,,,,,,,,,,,,1,2,2,2,1,60,,,,,,,,,,,,
W1BLW0000477,2017-02-14 11:35:47,2017-02-14 11:48:36,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,,,,,,,,,,,3,2,3,2,3,3,3,2,,3,3,2,3,2,4,4,3,,,,,,,,,,,,,,1,2,2,2,2,70,,,,,,,,,,,,
W1BLW0000249,2017-02-14 11:42:38,2017-02-14 11:49:29,2,2,3,2,3,2,1,1,2,2,3,3,3,3,3,3,3,,,,,,,,,,,3,3,3,3,3,3,4,1,,4,3,,,3,3,4,3,,,,,,,,,,,,,,1,2,2,2,2,80,,,,,,,,,,,,
W1BLW0000818,2017-02-14 12:06:45,2017-02-14 12:10:37,3,3,3,3,3,2,2,2,3,2,3,2,3,2,3,2,3,,,,,,,,,,,3,1,2,2,3,3,3,2,2,3,2,2,2,2,3,3,3,,,,,,,,,,,,,,1,2,2,2,2,50,,,,,,,,,,,,
W1BLW0000463,2017-02-14 12:30:08,2017-02-14 12:34:36,2,2,1,3,2,1,2,1,3,3,3,3,3,2,2,2,3,,,,,,,,,,,2,2,3,3,3,,4,1,1,4,3,1,4,4,2,4,3,,,,,,,,,,,,,,1,1,1,3,1,90,,,,,,,,,,,,
W1BLW0000437,2017-02-14 12:50:29,2017-02-14 12:57:33,2,2,3,2,2,3,2,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,3,2,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,,,,,,,,,,,,,,1,2,2,3,2,70,,,,,,,,,,,,
W1BLW0000408,2017-02-14 12:51:29,2017-02-14 13:07:48,3,3,3,3,1,3,2,3,3,3,3,3,3,3,1,2,2,,,,,,,,,,,3,3,3,2,4,4,3,2,2,2,2,,3,4,4,4,3,,,,,,,,,,,,,,1,3,3,2,4,70,,,,,,,,,,,,
W1BLW0000251,2017-02-14 13:39:04,2017-02-14 13:45:25,3,2,3,2,2,2,3,2,3,3,3,1,3,2,3,2,2,,,,,,,,,,,3,3,2,3,3,3,4,3,3,3,3,2,3,2,2,4,3,,,,,,,,,,,,,,1,1,3,3,1,90,,,,,,,,,,,,
W1BLW0000658,2017-02-14 14:53:28,2017-02-14 14:58:13,2,2,3,3,3,2,2,1,2,3,3,1,3,2,3,2,3,,,,,,,,,,,2,2,3,3,3,3,3,2,2,4,2,2,4,2,2,4,2,,,,,,,,,,,,,,1,3,1,2,2,70,,,,,,,,,,,,
W1BLW0000619,2017-02-14 15:30:13,2017-02-14 15:38:39,2,2,3,3,3,2,3,2,2,3,3,2,3,3,2,2,3,,,,,,,,,,,3,1,3,2,3,3,4,2,1,4,2,2,4,3,3,3,4,,,,,,,,,,,,,,1,2,2,1,2,70,,,,,,,,,,,,
W1BLW0001537,2017-02-14 16:02:31,2017-02-14 16:06:35,3,2,2,3,2,3,3,1,2,3,3,3,3,3,3,3,3,,,,,,,,,,,3,2,2,3,3,3,4,1,1,4,3,1,4,3,2,3,2,,,,,,,,,,,,,,1,2,2,2,1,80,,,,,,,,,,,,
W1BLW0001235,2017-02-14 16:02:31,2017-02-14 16:07:04,3,2,2,3,2,1,3,1,2,2,3,1,2,1,3,3,3,,,,,,,,,,,2,2,2,3,3,3,4,2,3,3,3,1,3,3,3,3,3,,,,,,,,,,,,,,1,0,1,2,2,70,,,,,,,,,,,,
W1BLW0001435,2017-02-14 16:04:18,2017-02-14 16:08:32,2,2,3,3,3,3,3,1,2,3,3,1,3,3,3,3,3,,,,,,,,,,,2,1,3,1,2,3,3,1,1,4,1,1,4,2,1,3,2,,,,,,,,,,,,,,1,2,2,1,1,70,,,,,,,,,,,,
W1BLW0001125,2017-02-14 16:02:43,2017-02-14 16:08:35,2,2,3,3,3,3,3,2,2,3,3,3,3,2,2,2,3,,,,,,,,,,,3,3,3,3,4,3,4,2,3,4,3,4,4,3,3,3,3,,,,,,,,,,,,,,1,2,2,2,3,80,,,,,,,,,,,,
W1BLW0001284,2017-02-14 16:05:11,2017-02-14 16:09:05,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,,,,,,,,,,,1,1,1,1,2,2,3,1,1,3,1,1,2,2,1,2,2,,,,,,,,,,,,,,1,2,2,2,1,60,,,,,,,,,,,,
W1BLW0001304,2017-02-14 16:03:23,2017-02-14 16:10:16,2,1,2,3,1,0,2,1,1,3,1,1,3,0,0,0,0,,,,,,,,,,,2,2,1,4,4,2,2,2,4,2,4,2,3,1,1,3,3,,,,,,,,,,,,,,1,0,0,3,1,60,,,,,,,,,,,,
W1BLW0001484,2017-02-14 16:06:07,2017-02-14 16:10:36,3,3,3,3,3,2,3,2,3,2,3,2,2,3,3,3,3,,,,,,,,,,,1,1,2,2,1,3,3,1,1,3,1,1,4,1,2,2,1,,,,,,,,,,,,,,1,2,2,1,1,40,,,,,,,,,,,,
W1BLW0001547,2017-02-14 16:04:40,2017-02-14 16:10:59,2,2,3,1,3,3,3,2,3,1,2,0,3,3,3,3,3,,,,,,,,,,,3,2,1,1,1,3,1,1,4,3,1,4,4,1,1,1,2,,,,,,,,,,,,,,1,1,1,2,1,50,,,,,,,,,,,,
W1BLW0001930,2017-02-14 16:07:06,2017-02-14 16:11:23,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,,,,,,,,,,,3,1,3,1,1,3,3,1,3,3,1,3,4,1,3,3,2,,,,,,,,,,,,,,1,2,3,1,2,80,,,,,,,,,,,,
W1BLW0001398,2017-02-14 16:05:35,2017-02-14 16:11:41,2,2,3,2,3,2,3,0,3,3,3,3,3,2,3,3,3,,,,,,,,,,,2,2,2,2,1,2,3,1,1,1,1,1,2,2,2,3,1,,,,,,,,,,,,,,1,1,1,2,1,40,,,,,,,,,,,,
W1BLW0001367,2017-02-14 16:08:39,2017-02-14 16:11:59,,2,,,,,3,,3,,,,,1,1,1,2,,,,,,,,,,,,3,,,,,4,,3,,,,,4,,4,4,,,,,,,,,,,,,,1,,,,,100,,,,,,,,,,,,
W1BLW0002592,2017-02-14 16:08:34,2017-02-14 16:12:04,1,1,2,2,2,1,2,1,0,1,3,2,3,2,3,2,2,,,,,,,,,,,3,2,3,2,4,4,4,2,2,4,1,1,4,4,4,4,3,,,,,,,,,,,,,,1,0,1,3,2,80,,,,,,,,,,,,
W1BLW0002057,2017-02-14 16:07:31,2017-02-14 16:12:07,3,3,3,3,3,2,3,2,2,3,3,2,3,2,2,2,2,,,,,,,,,,,1,1,3,2,2,2,1,1,2,2,2,2,2,1,2,2,2,,,,,,,,,,,,,,1,2,2,2,2,50,,,,,,,,,,,,
W1BLW0002627,2017-02-14 16:09:34,2017-02-14 16:12:42,2,1,3,3,2,3,2,1,3,2,3,3,3,3,1,2,2,,,,,,,,,,,2,4,4,4,4,3,4,1,2,4,4,1,4,2,2,2,3,,,,,,,,,,,,,,1,1,1,3,3,80,,,,,,,,,,,,
W1BLW0002776,2017-02-14 16:09:28,2017-02-14 16:13:15,1,1,3,1,1,2,3,0,1,0,0,1,3,0,0,0,0,,,,,,,,,,,3,3,3,2,4,3,2,2,4,3,4,2,1,2,2,3,3,,,,,,,,,,,,,,1,0,2,2,2,80,,,,,,,,,,,,
W1BLW0002880,2017-02-14 16:08:58,2017-02-14 16:13:21,3,3,3,3,1,3,3,0,0,3,1,0,3,3,0,1,0,,,,,,,,,,,1,1,1,1,1,1,1,1,3,4,4,1,1,4,2,4,4,,,,,,,,,,,,,,1,0,1,3,2,70,,,,,,,,,,,,
W1BLW0001562,2017-02-14 16:03:36,2017-02-14 16:13:25,2,2,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,,,,,,,,,,,3,1,1,3,2,4,2,1,3,4,3,1,3,3,3,3,2,,,,,,,,,,,,,,1,2,3,1,2,80,,,,,,,,,,,,
W1BLW0002126,2017-02-14 16:08:01,2017-02-14 16:13:33,2,2,2,2,3,2,3,1,2,2,2,1,3,3,2,3,3,,,,,,,,,,,3,2,3,2,2,3,3,2,3,4,1,1,4,4,3,3,2,,,,,,,,,,,,,,1,1,2,2,1,70,,,,,,,,,,,,
W1BLW0003388,2017-02-14 16:09:25,2017-02-14 16:13:40,2,2,2,3,3,2,2,2,2,3,3,3,3,1,2,2,3,,,,,,,,,,,2,1,2,1,2,1,2,1,2,3,1,1,2,2,2,2,2,,,,,,,,,,,,,,1,2,0,2,1,60,,,,,,,,,,,,
W1BLW0001145,2017-02-14 16:06:35,2017-02-14 16:13:39,2,2,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,,,,,,,,,,,3,2,2,3,3,2,3,2,2,4,3,4,4,2,2,2,3,,,,,,,,,,,,,,1,1,2,2,3,70,,,,,,,,,,,,
W1BLW0001587,2017-02-14 16:09:36,2017-02-14 16:13:43,2,3,3,3,3,3,3,2,3,3,3,1,3,1,2,2,2,,,,,,,,,,,2,2,3,2,3,4,3,2,2,4,2,2,4,3,3,3,3,,,,,,,,,,,,,,1,1,2,1,2,70,,,,,,,,,,,,
W1BLW0001895,2017-02-14 16:07:06,2017-02-14 16:13:51,2,2,2,3,3,3,2,1,1,1,3,2,3,1,2,2,2,,,,,,,,,,,3,1,2,3,2,3,3,2,2,4,3,2,4,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,2,60,,,,,,,,,,,,
W1BLW0001107,2017-02-14 16:02:31,2017-02-14 16:14:32,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,,,,,,,,,,,2,2,3,2,3,4,3,3,3,4,3,2,4,3,1,3,2,,,,,,,,,,,,,,1,3,2,1,1,80,,,,,,,,,,,,
W1BLW0003046,2017-02-14 16:09:15,2017-02-14 16:14:47,2,2,3,2,3,2,3,2,3,3,1,1,2,2,2,2,2,,,,,,,,,,,2,1,2,2,1,2,3,1,2,4,1,2,3,2,2,2,2,,,,,,,,,,,,,,1,2,2,1,2,60,,,,,,,,,,,,
W1BLW0001987,2017-02-14 16:07:43,2017-02-14 16:14:46,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,3,2,,2,1,3,2,1,1,3,2,1,3,,1,2,1,,,,,,,,,,,,,,1,3,2,1,1,50,,,,,,,,,,,,
W1BLW0002466,2017-02-14 16:11:20,2017-02-14 16:15:07,3,2,3,2,2,2,2,1,2,3,3,3,3,2,1,2,2,,,,,,,,,,,4,3,4,3,4,4,4,1,3,4,3,4,4,3,4,4,4,,,,,,,,,,,,,,1,0,0,2,2,100,,,,,,,,,,,,
W1BLW0002229,2017-02-14 16:08:19,2017-02-14 16:15:19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,2,1,3,2,3,3,4,2,3,4,1,1,3,3,4,4,2,,,,,,,,,,,,,,1,3,3,1,1,40,,,,,,,,,,,,
W1BLW0001901,2017-02-14 16:07:08,2017-02-14 16:15:24,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,2,3,,,,,,,,,,,2,2,2,1,2,2,2,1,1,4,1,1,3,2,2,2,1,,,,,,,,,,,,,,1,3,2,1,1,30,,,,,,,,,,,,
W1BLW0003077,2017-02-14 16:10:13,2017-02-14 16:15:43,3,3,3,3,3,2,3,1,3,3,3,3,3,3,2,3,3,,,,,,,,,,,3,2,2,2,2,3,3,1,,3,1,1,,2,2,3,2,,,,,,,,,,,,,,1,2,2,2,1,70,,,,,,,,,,,,
W1BLW0001144,2017-02-14 16:07:25,2017-02-14 16:16:27,2,1,3,0,2,3,3,2,2,0,3,2,3,3,1,1,2,,,,,,,,,,,2,2,3,2,3,3,2,1,1,4,1,1,2,2,2,2,3,,,,,,,,,,,,,,1,2,1,1,1,70,,,,,,,,,,,,
W1BLW0002292,2017-02-14 16:08:24,2017-02-14 16:16:37,1,2,3,3,3,3,3,0,3,3,1,1,3,0,3,0,1,,,,,,,,,,,3,3,2,4,4,4,3,2,4,4,3,2,3,2,3,2,3,,,,,,,,,,,,,,1,1,1,2,2,90,,,,,,,,,,,,
W1BLW0003788,2017-02-14 16:12:27,2017-02-14 16:16:55,2,1,3,3,2,3,3,1,1,3,2,1,2,2,3,3,3,,,,,,,,,,,3,3,3,4,4,3,2,2,2,4,3,2,2,3,3,3,3,,,,,,,,,,,,,,1,1,2,2,3,70,,,,,,,,,,,,
W1BLW0002373,2017-02-14 16:11:06,2017-02-14 16:17:04,2,2,3,3,3,3,3,2,2,2,3,2,3,3,3,3,3,,,,,,,,,,,2,2,2,2,2,2,2,1,1,2,1,1,2,3,3,3,2,,,,,,,,,,,,,,1,1,2,1,1,40,,,,,,,,,,,,
W1BLW0002871,2017-02-14 16:12:16,2017-02-14 16:17:06,2,1,3,2,2,2,3,0,1,2,3,2,3,3,2,2,3,,,,,,,,,,,2,1,2,1,3,2,2,1,2,3,2,3,4,3,2,3,3,,,,,,,,,,,,,,1,2,1,2,1,80,,,,,,,,,,,,
W1BLW0001996,2017-02-14 16:11:35,2017-02-14 16:17:07,3,1,3,2,3,3,2,1,2,3,2,2,3,2,3,2,1,,,,,,,,,,,3,2,2,1,3,4,4,1,,4,1,1,4,1,3,3,1,,,,,,,,,,,,,,1,1,1,1,1,70,,,,,,,,,,,,
W1BLW0001505,2017-02-14 16:10:58,2017-02-14 16:17:07,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,2,1,4,1,3,3,3,1,2,3,1,1,3,1,2,3,3,,,,,,,,,,,,,,1,2,2,2,3,60,,,,,,,,,,,,
W1BLW0003315,2017-02-14 16:12:12,2017-02-14 16:17:28,1,2,3,3,2,3,3,1,2,3,3,1,3,2,3,2,2,,,,,,,,,,,3,3,3,4,3,1,1,2,4,4,4,3,2,1,2,3,3,,,,,,,,,,,,,,1,1,2,3,3,80,,,,,,,,,,,,
W1BLW0002210,2017-02-14 16:10:44,2017-02-14 16:17:31,2,2,3,3,3,2,3,2,3,3,3,3,3,3,3,2,2,,,,,,,,,,,3,3,3,3,4,3,4,1,3,4,3,4,4,3,3,4,3,,,,,,,,,,,,,,1,2,2,2,1,70,,,,,,,,,,,,
W1BLW0003072,2017-02-14 16:09:25,2017-02-14 16:17:35,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,,,,,,,,,,,3,2,2,3,2,3,2,2,2,3,3,3,2,3,3,3,3,,,,,,,,,,,,,,1,3,2,2,1,70,,,,,,,,,,,,
W1BLW0001845,2017-02-14 16:12:24,2017-02-14 16:18:05,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,2,3,,,,,,,,,,,1,2,3,2,3,2,3,2,2,3,2,2,4,1,2,2,2,,,,,,,,,,,,,,1,2,1,1,1,40,,,,,,,,,,,,
W1BLW0001715,2017-02-14 16:12:11,2017-02-14 16:18:11,2,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3,,,,,,,,,,,2,2,2,1,2,1,4,,1,3,1,1,2,2,2,2,2,,,,,,,,,,,,,,1,3,2,3,1,30,,,,,,,,,,,,
W1BLW0002738,2017-02-14 16:14:23,2017-02-14 16:18:25,3,1,3,2,3,3,3,0,1,3,2,2,3,3,2,2,2,,,,,,,,,,,3,3,3,2,3,2,3,1,2,4,2,1,4,2,2,2,3,,,,,,,,,,,,,,1,0,1,1,1,60,,,,,,,,,,,,
W1BLW0001112,2017-02-14 16:11:21,2017-02-14 16:18:28,2,1,2,2,3,0,3,0,1,3,1,1,3,2,3,3,3,,,,,,,,,,,3,1,2,2,3,3,3,1,1,4,1,1,4,3,4,4,4,,,,,,,,,,,,,,1,1,1,1,2,80,,,,,,,,,,,,
W1BLW0002673,2017-02-14 16:09:14,2017-02-14 16:18:35,3,1,3,3,3,3,2,0,1,3,2,1,2,3,1,1,0,,,,,,,,,,,3,1,3,3,3,4,4,2,3,4,3,2,3,2,2,4,1,,,,,,,,,,,,,,1,0,1,1,2,80,,,,,,,,,,,,
W1BLW0003521,2017-02-14 16:15:30,2017-02-14 16:18:50,3,3,3,3,3,3,2,1,3,3,3,1,3,3,3,1,1,,,,,,,,,,,2,1,2,2,2,1,2,1,1,2,1,1,4,2,2,2,3,,,,,,,,,,,,,,1,3,2,1,3,70,,,,,,,,,,,,
W1BLW0002049,2017-02-14 16:08:13,2017-02-14 16:19:04,2,3,2,3,2,2,2,0,2,3,2,1,3,2,2,1,2,,,,,,,,,,,3,1,4,1,3,3,4,3,3,3,1,1,4,2,2,3,2,,,,,,,,,,,,,,1,1,1,3,2,70,,,,,,,,,,,,
W1BLW0002567,2017-02-14 16:12:02,2017-02-14 16:19:14,2,2,3,2,2,2,1,2,2,1,3,1,3,2,3,1,2,,,,,,,,,,,3,3,4,3,4,4,4,2,3,4,3,2,4,3,4,4,3,,,,,,,,,,,,,,1,1,3,3,3,80,,,,,,,,,,,,
W1BLW0003553,2017-02-14 16:13:38,2017-02-14 16:19:40,3,1,2,3,3,3,3,2,2,1,3,3,3,2,2,3,3,,,,,,,,,,,3,3,2,3,3,3,3,2,3,2,3,3,3,4,4,4,3,,,,,,,,,,,,,,1,2,2,3,2,80,,,,,,,,,,,,
W1BLW0002337,2017-02-14 16:14:18,2017-02-14 16:20:03,1,3,2,3,3,0,3,1,3,3,3,3,3,2,2,1,3,,,,,,,,,,,1,1,3,3,2,1,3,1,1,1,2,1,3,2,2,2,2,,,,,,,,,,,,,,1,1,2,1,2,70,,,,,,,,,,,,
W1BLW0001656,2017-02-14 16:14:22,2017-02-14 16:20:16,3,3,3,3,2,3,3,3,3,2,2,3,3,2,3,2,3,,,,,,,,,,,2,2,1,1,2,1,3,1,2,3,1,1,2,1,3,2,2,,,,,,,,,,,,,,1,2,3,1,2,50,,,,,,,,,,,,
W1BLW0001171,2017-02-14 16:16:46,2017-02-14 16:20:45,1,1,2,2,3,2,3,1,1,2,3,1,3,1,1,2,2,,,,,,,,,,,3,2,4,3,4,4,4,2,3,4,2,1,4,2,3,4,3,,,,,,,,,,,,,,1,0,1,1,2,80,,,,,,,,,,,,
W1BLW0002713,2017-02-14 16:16:17,2017-02-14 16:20:52,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,2,2,,,,,,,,,,,3,2,3,1,3,3,3,2,1,4,1,2,2,3,,3,2,,,,,,,,,,,,,,1,2,1,1,1,50,,,,,,,,,,,,
W1BLW0002205,2017-02-14 16:13:00,2017-02-14 16:22:29,2,1,2,3,2,2,3,0,2,2,3,1,3,2,2,2,2,,,,,,,,,,,,3,4,4,4,4,4,3,2,4,3,2,4,3,4,4,4,,,,,,,,,,,,,,1,2,2,2,3,80,,,,,,,,,,,,
W1BLW0002663,2017-02-14 16:17:49,2017-02-14 16:23:32,1,2,2,3,3,3,3,1,2,3,3,3,3,2,2,2,3,,,,,,,,,,,2,2,2,1,1,2,2,1,1,4,1,2,4,2,2,2,2,,,,,,,,,,,,,,1,2,2,2,1,60,,,,,,,,,,,,
W1BLW0002146,2017-02-14 16:17:19,2017-02-14 16:24:04,1,1,3,1,2,2,3,1,1,3,2,1,3,2,2,2,2,,,,,,,,,,,3,2,3,3,4,4,3,3,3,4,3,2,3,3,3,3,3,,,,,,,,,,,,,,1,0,1,2,2,70,,,,,,,,,,,,
W1BLW0001871,2017-02-14 16:18:39,2017-02-14 16:26:00,1,1,2,1,2,2,2,1,1,1,2,1,2,2,2,2,1,,,,,,,,,,,2,2,3,1,3,3,3,2,2,3,1,1,2,3,2,3,3,,,,,,,,,,,,,,1,1,1,2,2,70,,,,,,,,,,,,
W1BLW0001658,2017-02-14 16:21:44,2017-02-14 16:26:11,3,2,2,2,1,2,2,1,1,3,1,1,3,1,1,0,0,,,,,,,,,,,3,2,1,2,3,2,4,2,2,3,2,1,4,1,1,3,2,,,,,,,,,,,,,,1,0,1,2,2,80,,,,,,,,,,,,
W1BLW0003752,2017-02-14 16:18:14,2017-02-14 16:26:20,2,2,3,3,3,3,3,1,1,1,3,3,3,2,3,3,2,,,,,,,,,,,1,1,2,1,3,,3,1,1,1,1,1,3,2,2,3,2,,,,,,,,,,,,,,1,1,0,2,1,20,,,,,,,,,,,,
W1BLW0002207,2017-02-14 16:17:47,2017-02-14 16:26:22,3,3,3,3,3,3,0,1,3,3,3,3,3,3,3,2,3,,,,,,,,,,,2,1,2,1,2,2,2,1,,2,1,1,1,3,4,4,2,,,,,,,,,,,,,,1,3,1,1,1,20,,,,,,,,,,,,
W1BLW0002048,2017-02-14 16:19:37,2017-02-14 16:26:55,3,1,3,3,3,2,3,0,2,3,3,3,3,3,1,1,1,,,,,,,,,,,2,3,4,2,2,3,4,1,2,4,1,1,4,3,4,3,3,,,,,,,,,,,,,,1,1,1,2,2,80,,,,,,,,,,,,
W1BLW0003528,2017-02-14 16:17:47,2017-02-14 16:26:57,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,,,,,,,,,,,3,2,2,2,3,2,3,2,2,2,1,1,3,3,3,1,3,,,,,,,,,,,,,,1,1,2,2,2,70,,,,,,,,,,,,
W1BLW0002454,2017-02-14 16:15:38,2017-02-14 16:26:58,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,,,,,,,,,,,3,3,3,2,3,4,4,2,3,4,1,3,4,3,3,3,3,,,,,,,,,,,,,,1,1,2,2,3,80,,,,,,,,,,,,
W1BLW0001766,2017-02-14 16:16:36,2017-02-14 16:27:52,3,3,2,3,2,3,3,1,2,2,3,2,2,3,2,2,2,,,,,,,,,,,3,2,3,3,3,4,4,2,3,4,3,1,4,4,3,3,3,,,,,,,,,,,,,,1,1,1,1,2,70,,,,,,,,,,,,
W1BLW0002645,2017-02-14 16:08:23,2017-02-14 16:28:15,3,3,3,3,3,3,2,3,2,2,3,3,3,3,2,2,3,,,,,,,,,,,3,2,4,1,4,4,4,2,1,4,2,3,4,3,2,4,3,,,,,,,,,,,,,,1,2,2,1,2,80,,,,,,,,,,,,
W1BLW0004095,2017-02-14 16:23:59,2017-02-14 16:28:27,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,,,,,,,,,,,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,,,,,,,,,,,,,,1,3,3,1,2,70,,,,,,,,,,,,
W1BLW0004611,2017-02-14 16:25:27,2017-02-14 16:29:10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,2,1,2,1,2,2,4,1,1,4,1,1,3,2,2,3,3,,,,,,,,,,,,,,1,3,3,1,1,40,,,,,,,,,,,,
W1BLW0004979,2017-02-14 16:25:15,2017-02-14 16:29:25,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,2,3,3,2,3,4,4,2,2,4,2,2,4,2,3,4,3,,,,,,,,,,,,,,1,3,3,3,3,90,,,,,,,,,,,,
W1BLW0004775,2017-02-14 16:25:38,2017-02-14 16:29:33,2,1,3,2,3,2,3,1,1,3,2,1,3,1,3,2,2,,,,,,,,,,,2,3,4,4,4,4,4,3,2,4,3,2,4,3,4,4,4,,,,,,,,,,,,,,1,1,2,1,3,100,,,,,,,,,,,,
W1BLW0001814,2017-02-14 16:22:16,2017-02-14 16:29:39,2,2,3,3,3,1,2,1,2,2,2,1,3,3,1,2,3,,,,,,,,,,,2,3,4,3,3,4,4,3,2,3,1,1,4,4,3,3,3,,,,,,,,,,,,,,1,1,1,2,2,80,,,,,,,,,,,,
W1BLW0004015,2017-02-14 16:23:51,2017-02-14 16:29:40,1,2,3,3,2,3,3,2,2,2,3,2,3,3,2,2,3,,,,,,,,,,,3,3,3,4,4,4,4,3,3,4,4,3,4,3,3,3,3,,,,,,,,,,,,,,1,1,2,2,2,80,,,,,,,,,,,,
W1BLW0004107,2017-02-14 16:24:21,2017-02-14 16:29:47,3,2,3,3,3,2,3,1,2,3,2,2,3,3,3,3,3,,,,,,,,,,,2,1,2,2,2,2,3,1,3,4,1,1,4,2,2,3,2,,,,,,,,,,,,,,1,1,2,1,1,70,,,,,,,,,,,,
W1BLW0004432,2017-02-14 16:24:38,2017-02-14 16:29:58,2,1,2,3,2,1,2,1,1,3,3,1,2,2,2,2,2,,,,,,,,,,,3,3,4,3,4,4,3,2,3,4,3,3,4,2,3,2,3,,,,,,,,,,,,,,1,1,2,2,1,50,,,,,,,,,,,,
W1BLW0002747,2017-02-14 16:23:52,2017-02-14 16:30:02,2,2,3,3,2,2,3,0,2,3,3,2,3,2,2,3,2,,,,,,,,,,,1,1,3,2,3,1,2,1,1,4,3,1,3,2,2,4,3,,,,,,,,,,,,,,1,1,1,1,1,40,,,,,,,,,,,,
W1BLW0005540,2017-02-14 16:26:17,2017-02-14 16:30:25,3,3,3,3,2,3,2,2,3,2,3,3,3,3,3,3,3,,,,,,,,,,,2,1,3,3,3,3,3,1,2,3,1,2,4,2,2,3,3,,,,,,,,,,,,,,1,3,2,2,2,70,,,,,,,,,,,,
W1BLW0005292,2017-02-14 16:27:01,2017-02-14 16:30:37,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,,,,,,,,,,,2,2,3,1,3,2,3,1,2,3,1,1,3,2,3,3,3,,,,,,,,,,,,,,1,3,3,2,1,40,,,,,,,,,,,,
W1BLW0003989,2017-02-14 16:24:21,2017-02-14 16:30:39,1,2,2,1,2,2,3,1,1,3,1,1,2,3,3,2,2,,,,,,,,,,,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,1,0,2,2,4,90,,,,,,,,,,,,
W1BLW0004192,2017-02-14 16:24:04,2017-02-14 16:30:59,1,1,1,3,2,1,2,0,0,3,3,1,3,2,2,2,1,,,,,,,,,,,3,2,2,4,3,3,4,2,4,4,4,1,3,2,4,3,4,,,,,,,,,,,,,,1,0,0,2,2,80,,,,,,,,,,,,
W1BLW0004472,2017-02-14 16:25:03,2017-02-14 16:31:00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,2,2,2,2,2,3,3,2,2,2,2,1,3,3,3,3,2,,,,,,,,,,,,,,1,3,3,2,2,80,,,,,,,,,,,,
W1BLW0004961,2017-02-14 16:25:38,2017-02-14 16:31:05,2,1,3,3,2,3,3,1,2,3,2,2,3,2,1,2,3,,,,,,,,,,,3,3,3,2,3,3,3,1,2,4,1,1,4,3,2,3,3,,,,,,,,,,,,,,1,1,1,1,1,70,,,,,,,,,,,,
